Year,Nmonth ,Month,SKU,ShipToCode,Issued
2015,12,SEPTEMBER,05169156,CD3L,24 
2015,12,SEPTEMBER,05169157,CD3L,0 
2015,12,SEPTEMBER,05169158,CD3L,24 
2015,12,SEPTEMBER,05169159,CD3L,6 
2015,12,SEPTEMBER,05169160,CD3L,4 
2015,12,SEPTEMBER,05169161,CD3L,24 
2015,2,NOVEMBER,05169162,CD3L,2 
2015,2,NOVEMBER,05169163,CD3L,18 
2015,2,NOVEMBER,05169164,CD3L,36 
2015,2,NOVEMBER,05169165,CD3L,24 
2015,2,NOVEMBER,05169166,CD3L,6 
2015,2,NOVEMBER,05169167,CD3L,12 
2015,2,NOVEMBER,05169168,CD3L,24 
2015,2,NOVEMBER,05169169,CD3L,132 
2015,2,NOVEMBER,05169170,CD3L,72 
2015,2,NOVEMBER,05169171,CD3L,12 
2015,2,NOVEMBER,05169172,CD3L,12 
2015,2,NOVEMBER,05169173,CD3L,12 
2015,2,NOVEMBER,05169174,CD3L,72 
2015,2,NOVEMBER,05169175,CD3L,24 
2015,2,NOVEMBER,05169176,CD3L,12 
2015,2,NOVEMBER,05169177,CD3L,30 
2015,2,NOVEMBER,05169178,CD3L,0 
2015,2,NOVEMBER,05169179,CD3L,3 
2015,2,NOVEMBER,05169180,3L,144 
2015,2,NOVEMBER,05169181,CD3L,24 
2015,2,NOVEMBER,05169182,CD3L,81 
2015,2,NOVEMBER,05169183,CD3L,1 
2015,2,NOVEMBER,05169184,CD3L,2 
2015,2,NOVEMBER,05169185,CD3L,50 
2015,2,NOVEMBER,05169186,CD3L,35 
2015,2,NOVEMBER,05169187,CD3L,6 
2015,2,NOVEMBER,05169188,CD3L,1 
2015,2,NOVEMBER,05169189,CD3L,36 
2015,2,NOVEMBER,05169190,3L,240 
2015,2,NOVEMBER,05169191,3L,768 
2015,2,NOVEMBER,05169192,3L,328 
2015,2,NOVEMBER,05169193,3L,176 
2015,2,NOVEMBER,05169194,3L,36 
2015,2,NOVEMBER,05169195,3L,400 
2015,2,NOVEMBER,05169196,3L,0 
2015,2,NOVEMBER,05169197,3L,400 
2015,2,NOVEMBER,05169198,CD3M,5 
2015,2,NOVEMBER,05169199,CD3M,12 
2015,2,NOVEMBER,05169200,3D,325 
2015,2,NOVEMBER,05169201,CD3L,6 
2015,2,NOVEMBER,05169202,CD3L,5 
2015,2,NOVEMBER,05169203,CD3L,66 
2015,2,NOVEMBER,05169204,CD3L,58 
2015,2,NOVEMBER,05169205,CD3L,4 
2015,2,NOVEMBER,05169206,CD3L,1 
2015,2,NOVEMBER,05169207,CD3L,5 
2015,12,SEPTEMBER,05169208,CD3L,12 
2015,12,SEPTEMBER,05169209,CD3L,12 
2015,12,SEPTEMBER,05169210,CD3L,12 
2015,12,SEPTEMBER,05169211,CD3L,24 
2015,12,SEPTEMBER,05169212,CD3L,12 
2015,12,SEPTEMBER,05169213,CD3L,12 
2015,12,SEPTEMBER,05169214,CD3L,0 
2015,12,SEPTEMBER,05169215,CD3L,24 
2015,12,SEPTEMBER,05169216,CD3L,12 
2015,12,SEPTEMBER,05169217,CD3L,24 
2015,12,SEPTEMBER,05169218,CD3L,0 
2015,12,SEPTEMBER,05169219,CD3L,2 
2015,12,SEPTEMBER,05169220,CD3L,12 
2015,12,SEPTEMBER,05169221,CD3L,12 
2015,12,SEPTEMBER,05169222,CD3L,12 
2015,12,SEPTEMBER,05169223,CD3L,1 
2015,12,SEPTEMBER,05169224,3L,240 
2015,12,SEPTEMBER,05169225,CD3L,1 
2015,12,SEPTEMBER,05169226,CD3L,1 
2015,12,SEPTEMBER,05169227,3L,528 
2015,12,SEPTEMBER,05169228,CD3L,1 
2015,12,SEPTEMBER,05169229,CD3L,6 
2015,12,SEPTEMBER,05169230,3L,6 
2015,12,SEPTEMBER,05169231,3D,24 
2015,12,SEPTEMBER,05169232,CD3L,96 
2015,12,SEPTEMBER,05169233,CD3L,9 
2015,12,SEPTEMBER,05169234,CD3L,1 
2015,12,SEPTEMBER,05169235,CD3L,2 
2015,12,SEPTEMBER,05169236,CD3L,13 
2015,12,SEPTEMBER,05169237,CD3L,1 
2015,12,SEPTEMBER,05169238,CD3P,6 
2015,2,NOVEMBER,05169239,3D,1755 
2015,2,NOVEMBER,05169240,3D,30 
2015,2,NOVEMBER,05169241,CD3D,2 
2015,2,NOVEMBER,05169242,3D,104 
2015,2,NOVEMBER,05169243,CD3D,12 
2015,2,NOVEMBER,05169244,CD3D,1 
2015,12,SEPTEMBER,05169245,CD3P,20 
2015,12,SEPTEMBER,05169246,CD3D,360 
2015,12,SEPTEMBER,05169247,CD3D,38 
2015,12,SEPTEMBER,05169248,CD3D,7 
2015,12,SEPTEMBER,05169249,3L,240 
2015,12,SEPTEMBER,05169250,3L,336 
2015,12,SEPTEMBER,05169251,3L,336 
2015,12,SEPTEMBER,05169252,3L,684 
2015,12,SEPTEMBER,05169253,CD3L,18 
2015,12,SEPTEMBER,05169254,CD3L,12 
2015,12,SEPTEMBER,05169255,CD3L,12 
2015,12,SEPTEMBER,05169256,CD3L,48 
2015,12,SEPTEMBER,05169257,CD3L,24 
2015,12,SEPTEMBER,05169258,CD3L,306 
2015,12,SEPTEMBER,05169259,CD3L,12 
2015,12,SEPTEMBER,05169260,CD3L,12 
2015,12,SEPTEMBER,05169261,CD3L,948 
2015,12,SEPTEMBER,05169262,CD3L,60 
2015,12,SEPTEMBER,05169263,CD3L,12 
2015,12,SEPTEMBER,05169264,CD3L,6 
2015,12,SEPTEMBER,05169265,CD3L,27 
2015,12,SEPTEMBER,05169266,CD3L,4 
2015,2,NOVEMBER,05169267,CD3L,48 
2015,2,NOVEMBER,05169268,CD3L,54 
2015,2,NOVEMBER,05169269,CD3L,1 
2015,2,NOVEMBER,05169270,CD3L,2 
2015,1,OCTOBER,05169271,3P,30 
2015,1,OCTOBER,05169272,CD3P,1 
2015,1,OCTOBER,05169273,CD3P,0 
2015,1,OCTOBER,05169274,CD3P,2 
2015,1,OCTOBER,05169275,CD3P,14 
2015,1,OCTOBER,05169276,CD3P,1 
2015,1,OCTOBER,05169277,3P,60 
2015,1,OCTOBER,05169278,3P,45 
2015,1,OCTOBER,05169279,CD3D,1 
2015,1,OCTOBER,05169280,CD3P,60 
2015,1,OCTOBER,05169281,CD3M,2 
2015,1,OCTOBER,05169282,CD3D,1 
2015,1,OCTOBER,05169283,CD3D,4 
2015,1,OCTOBER,05169284,CD3D,0 
2015,2,NOVEMBER,05169285,CD3L,36 
2015,2,NOVEMBER,05169286,CD3L,48 
2015,2,NOVEMBER,05169287,CD3L,24 
2015,2,NOVEMBER,05169288,CD3L,168 
2015,2,NOVEMBER,05169289,CD3L,60 
2015,2,NOVEMBER,05169290,CD3L,72 
2015,2,NOVEMBER,05169291,CD3L,1 
2015,2,NOVEMBER,05169292,CD3L,12 
2015,2,NOVEMBER,05169293,CD3L,7 
2015,2,NOVEMBER,05169294,CD3L,42 
2015,2,NOVEMBER,05169295,CD3L,133 
2015,2,NOVEMBER,05169296,CD3L,72 
2015,2,NOVEMBER,05169297,CD3L,36 
2015,2,NOVEMBER,05169298,CD3L,12 
2015,2,NOVEMBER,05169299,CD3L,12 
2015,2,NOVEMBER,05169300,CD3L,60 
2015,2,NOVEMBER,05169301,CD3L,12 
2015,2,NOVEMBER,05169302,CD3L,60 
2015,2,NOVEMBER,05169303,CD3L,22 
2015,2,NOVEMBER,05169304,CD3L,18 
2015,2,NOVEMBER,05169305,CD3L,84 
2015,2,NOVEMBER,05169306,CD3L,6 
2015,2,NOVEMBER,05169307,CD3L,2 
2015,2,NOVEMBER,05169308,CD3L,12 
2015,2,NOVEMBER,05169309,CD3L,72 
2015,2,NOVEMBER,05169310,CD3L,0 
2015,2,NOVEMBER,05169311,CD3L,16 
2015,2,NOVEMBER,05169312,CD3L,65 
2015,2,NOVEMBER,05169313,3L,24 
2015,2,NOVEMBER,05169314,CD3L,2 
2015,2,NOVEMBER,05169315,CD3L,4 
2015,2,NOVEMBER,05169316,CD3L,1 
2015,2,NOVEMBER,05169317,CD3L,1 
2015,2,NOVEMBER,05169318,CD3L,15 
2015,2,NOVEMBER,05169319,CD3L,2 
2015,2,NOVEMBER,05169320,CD3L,2 
2015,2,NOVEMBER,05169321,CD3L,2 
2015,2,NOVEMBER,05169322,CD3L,24 
2015,2,NOVEMBER,05169323,CD3L,36 
2015,2,NOVEMBER,05169324,3L,168 
2015,2,NOVEMBER,05169325,3L,272 
2015,2,NOVEMBER,05169326,3L,300 
2015,2,NOVEMBER,05169327,3L,1000 
2015,2,NOVEMBER,05169328,3L,800 
2015,2,NOVEMBER,05169329,3L,300 
2015,2,NOVEMBER,05169330,CD3M,4 
2015,2,NOVEMBER,05169331,CD3L,9 
2015,12,SEPTEMBER,05169332,3D,90 
2015,12,SEPTEMBER,05169333,3D,68 
2015,12,SEPTEMBER,05169334,3D,1296 
2015,12,SEPTEMBER,05169335,3D,154 
2015,12,SEPTEMBER,05169336,3D,132 
2015,12,SEPTEMBER,05169337,3D,448 
2015,12,SEPTEMBER,05169338,3D,144 
2015,12,SEPTEMBER,05169339,3D,1230 
2015,12,SEPTEMBER,05169340,3D,70 
2015,12,SEPTEMBER,05169341,3D,40 
2015,12,SEPTEMBER,05169342,3D,210 
2015,12,SEPTEMBER,05169343,3D,243 
2015,12,SEPTEMBER,05169344,3D,322 
2015,12,SEPTEMBER,05169345,3D,216 
2015,12,SEPTEMBER,05169346,CD3D,13 
2015,12,SEPTEMBER,05169347,CD3D,1 
2015,12,SEPTEMBER,05169348,CD3D,1 
2015,12,SEPTEMBER,05169349,CD3D,0 
2015,12,SEPTEMBER,05169350,CD3D,48 
2015,12,SEPTEMBER,05169351,CD3P,0 
2015,12,SEPTEMBER,05169352,CD3D,1 
2015,12,SEPTEMBER,05169353,CD3D,1 
2015,12,SEPTEMBER,05169354,CD3P,55 
2015,12,SEPTEMBER,05169355,CD3P,5 
2015,12,SEPTEMBER,05169356,CD3D,1 
2015,12,SEPTEMBER,05169357,CD3D,3 
2015,12,SEPTEMBER,05169358,CD3P,17 
2015,12,SEPTEMBER,05169359,CD3D,18 
2015,12,SEPTEMBER,05169360,CD3D,7 
2015,12,SEPTEMBER,05169361,CD3D,38 
2015,12,SEPTEMBER,05169362,CD3L,12 
2015,12,SEPTEMBER,05169363,CD3L,48 
2015,12,SEPTEMBER,05169364,CD3L,1 
2015,12,SEPTEMBER,05169365,CD3L,99 
2015,12,SEPTEMBER,05169366,3L,528 
2015,12,SEPTEMBER,05169367,3L,60 
2015,12,SEPTEMBER,05169368,CD3L,4 
2015,12,SEPTEMBER,05169369,CD3L,44 
2015,12,SEPTEMBER,05169370,CD3L,216 
2015,12,SEPTEMBER,05169371,CD3L,44 
2015,12,SEPTEMBER,05169372,CD3L,1 
2015,12,SEPTEMBER,05169373,CD3L,60 
2015,12,SEPTEMBER,05169374,CD3L,5 
2015,12,SEPTEMBER,05169375,CD3L,51 
2015,12,SEPTEMBER,05169376,CD3L,180 
2015,12,SEPTEMBER,05169377,3L,1752 
2015,12,SEPTEMBER,05169378,3L,50 
2015,12,SEPTEMBER,05169379,3L,200 
2015,12,SEPTEMBER,05169380,CD3M,4 
2015,12,SEPTEMBER,05169381,CD3M,3 
2015,12,SEPTEMBER,05169382,CD3M,7 
2015,12,SEPTEMBER,05169383,3D,3960 
2015,12,SEPTEMBER,05169384,3D,144 
2015,12,SEPTEMBER,05169385,CD3L,6 
2015,12,SEPTEMBER,05169386,CD3L,13 
2015,12,SEPTEMBER,05169387,CD3L,4 
2015,12,SEPTEMBER,05169388,CD3L,26 
2015,12,SEPTEMBER,05169389,CD3L,6 
2015,12,SEPTEMBER,05169390,CD3L,4 
2015,12,SEPTEMBER,05169391,CD3L,6 
2015,12,SEPTEMBER,05169392,CD3L,215 
2015,12,SEPTEMBER,05169393,CD3L,3 
2015,12,SEPTEMBER,05169394,CD3L,4 
2015,12,SEPTEMBER,05169395,CD3L,13 
2015,12,SEPTEMBER,05169396,CD3L,1 
2015,12,SEPTEMBER,05169397,CD3L,14 
2015,12,SEPTEMBER,05169398,CD3L,1 
2015,12,SEPTEMBER,05169399,CD3L,4 
2015,12,SEPTEMBER,05169400,CD3L,5 
2015,12,SEPTEMBER,05169401,CD3L,8 
2015,12,SEPTEMBER,05169402,CD3L,1 
2015,12,SEPTEMBER,05169403,CD3L,96 
2015,12,SEPTEMBER,05169404,CD3L,1 
2015,12,SEPTEMBER,05169405,CD3L,1 
2015,12,SEPTEMBER,05169406,CD3L,1 
2015,12,SEPTEMBER,05169407,CD3L,3 
2015,12,SEPTEMBER,05169408,CD3L,8 
2015,12,SEPTEMBER,05169409,CD3L,2 
2015,12,SEPTEMBER,05169410,CD3L,3 
2015,12,SEPTEMBER,05169411,CD3L,4 
2015,12,SEPTEMBER,05169412,CD3L,5 
2015,12,SEPTEMBER,05169413,CD3L,1 
2015,12,SEPTEMBER,05169414,CD3L,2 
2015,12,SEPTEMBER,05169415,CD3P,0 
2015,12,SEPTEMBER,05169416,CD3P,0 
2015,12,SEPTEMBER,05169417,CD3P,12 
2015,12,SEPTEMBER,05169418,3P,135 
2015,12,SEPTEMBER,05169419,3P,144 
2015,12,SEPTEMBER,05169420,CD3P,6 
2015,12,SEPTEMBER,05169421,CD3P,15 
2015,12,SEPTEMBER,05169422,CD3P,1 
2015,12,SEPTEMBER,05169423,CD3P,15 
2015,12,SEPTEMBER,05169424,CD3L,84 
2015,12,SEPTEMBER,05169425,CD3L,6 
2015,12,SEPTEMBER,05169426,CD3L,6 
2015,12,SEPTEMBER,05169427,CD3L,12 
2015,12,SEPTEMBER,05169428,CD3L,0 
2015,12,SEPTEMBER,05169429,CD3L,12 
2015,12,SEPTEMBER,05169430,CD3L,60 
2015,12,SEPTEMBER,05169431,CD3L,120 
2015,12,SEPTEMBER,05169432,CD3L,212 
2015,12,SEPTEMBER,05169433,CD3L,24 
2015,12,SEPTEMBER,05169434,CD3L,144 
2015,12,SEPTEMBER,05169435,CD3L,25 
2015,12,SEPTEMBER,05169436,CD3L,300 
2015,12,SEPTEMBER,05169437,CD3L,2 
2015,12,SEPTEMBER,05169438,CD3L,2 
2015,12,SEPTEMBER,05169439,CD3L,10 
2015,12,SEPTEMBER,05169440,CD3L,144 
2015,12,SEPTEMBER,05169441,CD3L,42 
2015,12,SEPTEMBER,05169442,CD3L,45 
2015,12,SEPTEMBER,05169443,CD3L,48 
2015,12,SEPTEMBER,05169444,CD3L,54 
2015,12,SEPTEMBER,05169445,CD3L,132 
2015,12,SEPTEMBER,05169446,CD3L,24 
2015,12,SEPTEMBER,05169447,CD3L,6 
2015,12,SEPTEMBER,05169448,CD3L,12 
2015,12,SEPTEMBER,05169449,CD3L,7 
2015,12,SEPTEMBER,05169450,CD3L,96 
2015,12,SEPTEMBER,05169451,CD3L,17 
2015,12,SEPTEMBER,05169452,CD3L,1 
2015,12,SEPTEMBER,05169453,CD3L,15 
2015,12,SEPTEMBER,05169454,CD3L,2 
2015,12,SEPTEMBER,05169455,CD3L,11 
2015,12,SEPTEMBER,05169456,CD3L,2 
2015,12,SEPTEMBER,05169457,CD3L,72 
2015,12,SEPTEMBER,05169458,CD3L,12 
